userid,age,gender,ope,con,ext,agr,neu,text
2275db606709c3e7e0704afb318ca837,-,-,-,-,-,-,-,"F the rain!!!!!!!,i hope i can still go to the mountains tomorrow :S,beer and chips r the shizzo,christmas is near and still need to go shopping ugh!! plus, my boy is sick what the f' mang?,shitty,so.... ummm, interesting way to begin the new years..... my father has now contacted me after 13 yrs.... (shocked? happy? overwhelmed?)..... should i meet him in person after so long???? it would be nice to have my dad in my life; you know someone to ask for advice...... anyone have an opinion?,is gonzzzzzo,christmas is here... im a bit drunk i fear...but im w/ my boys.... so, f' it!!!!!!!!,sherlock was the shizzzzzo,job interview..... yikes!!!!,school was cool.... sucked walking home in the windy rain; oh well, the price i pay for an education..... its worth it.,when u f' w/ me u f'in w/ the best ;),WAIT, WAIT, WAIT...... does anybody know if its true that FB will be charging $3.99 a month???!!!!....... if so, I do believe we must protest this dumb-ass fee...... REVOLT!!!!,better,4more days till school begins......"
2278874482655e4b3ecbfa5ee136c085,-,-,-,-,-,-,-,"add me on myspace ^.^,in the mood for a purple draannk :D,I like turtles because they're so chill. They don't hurt anyone. Theyre just like, hey man, I want to swim, and maybe eat some lettuce. But I'm gonna take my time getting there, I'm not in a rush. Because I'm a turtle :D,I may have never known you, but R. I. P. Brooke Coatts :( you will always be remembered and prayed for...,While you all go to the beach, ima be a vampire and stay inside, maintaining my pale status and playing black ops.. Like a boss,A big thanks to Ben Gautier, Gatlin Hood, and Charmerie Martin for officially changing my name to \sugar tits\ and getting like 6 other people to call me that today -___-,okay, the sun hates me.... and i clearly hate it,one of my uncles might die.... :(,Love, Give me love, gimme love,\
I don't need it but I'll take what I want from your heart\
And keep it in a bag in a box with an X on the floor,\
Gimme more, gimme more <3,that was the hardest thing i ever had to do... :'(,the one's that you love the most... """
2283d00ce1c5e411b7e1bd08e59b1ce9,-,-,-,-,-,-,-,"Infinitely bored,woot now I can buy stuff from those awesome infomercials,Woot top PLU Jazz combo, we get paid for our gigs, epiccccccc"
2299e495028c6dc2aa3b25c4afaa6ba8,-,-,-,-,-,-,-,"SOMEROCK WAS AMAZING!!!!! specialy when Alistair cleared the table and got on it :P LOL heeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,If at first you don't succeed, destroy all evidence that you tried.,JUST PUT PROM PICS UP!!!! (the photo thing on facebook is so annoying!!!),enrollment day was FUNNY!!!! heeee......... except 4 the whole rain + bike = soaked through bw lol!!,Rocking out to Bon Jovi! \SHOT THROUGH THE HEART AND YOUR TO BLAME! You give love a bad name\ Wooooo! ur falt Louise Taylor O.O heeeheeee wheeeeeeey and 4 the now crazyness of my brain due to the earlier disscussion about a certain italian/irish god :P wheeeee! i dont know y i8m postn this on my page asnd not a comment tho haaaa oh well lol woooooo BON JOVI!!!! x,Thanks 4 the birthday wishes guys:p was a brill day  xxx,Black,Has had a fun day leaching with Rawnieee!! wheeeeeeey! and were having a little mermaid moment :P x,pms bites..................,huurrrryyy up saaaaterdaaaaay :P and never have 2 hear those songs agaiin O.O and get some sleep,iiiii"
22aaca5c6b9541dac939408585d78f94,-,-,-,-,-,-,-,"What a glorious day :),Happy New Year to everyone xx,Put ? this ? on ? your ? status ? if ? you ? know ? someone ? who ? has ? or ? had ? cancer! ? All I want for the new year is a CURE! 93% won't copy and paste this...will YOU??,go to urbandictionary.com, type in your first name, copy and paste this as your status and the FIRST entry for your name under comments.,I did the Macarena with a goat sliding down a hill because I'm cool like that.,has a new job :),True friends can go long periods of time without speaking and never question their friendship and then pick up like they just spoke yesterday, regardless of how long it's been.  Repost this if you have one or more true friends like this - they'll know who they are.......................... I have a few of those and I'm sure you know who you  are.......... Love you all xxx,Paula's homestyle pot roast is going down a storm in her new cafe....lol.,is cold.....just like being back in England today!,While you SCREAM at your woman, there's a man\
wishing he coul"""
22fd24d7ecef9302e3e705c631c48d82,-,-,-,-,-,-,-,"4 in the morning and I'm still up..though, this is nothing new! :P,Wellp, time to pack the comp up..I'll be back online in a week,Finishing up packing..saving the computer before I go to bed...boring,Merry Christmas from Texas everyone!,Just watched Paranormal Activity, sleeping tonight should be fun.,Got into the Starcraft II beta!,Finally got a phone that doesn't suck. \
\
Love me some unlimited texting,Thanksgiving days make me so drowsy ~_~,Early december and I'm still wearing shorts and a t-shirt..hello 70 degree weather,Second day of in-cars proved to be a nauseating experience..why am I forced to observe these brake slammers!?,Shaving is annoying....,Got a much needed haircut.,Thanks for the birthday cards everyone, I appreciate it!,Had to sign up for the selective service -_-,Baby snake in house at 11 at night = fun,GOT MY LICENSE,I need to do something crazy.\
\
I'm way too freakin bored.,First day of college went off without a hitch. Math is going to be boring though...\
\
Felt bad for this one girl, she """
232d50bbb0392506ae60f8c730ecdef7,-,-,-,-,-,-,-,"Quera mandar un mensaje a Rafael que sigue luchando por salir adelante en Europa y lo escrib en el lugar incorrecto.  Saludos a todos y feliz semana.,Hoy regresa de EEUU el precioso Edilberto Pena y hoy ser la hora chihuenhuenchona de saber qu pasa entre nosotros. Desenos suerte, por favor.,Mijo, espero que tu situacin ya mejore pronto. No creas que no estoy consciente de que, dada la situacin, soy muy afortunado de tener trabajo y recibir un sueldo, aunque este no sea ni cercano a lo justo por el trabajo que hacemos la mayora de los profesores y maestros en Mxico. Te mando muchos besos y espero verte pronto.,Pues, seguimos en la prueba de fuego. Por otro lado ya estoy trabajando, lo cual me tranquiliza aunque el pago vaya a tardar.,En este momento, precisamente, estoy llorando de la emocin al volver a or esta cancin. La nostalgia en la voz de \La negra\ y el sentimiento crudo en la de Nilda pueden cantar lo que quieran hasta sin palabras. Juntas no necesitan nada ms. Ah, alguien me puede traduc"
23589113cc7df62eba700217c563f0a5,-,-,-,-,-,-,-,"I can't stand how everything is going.. I just give up on everything. Good luck to you my friend.,Ohh.. how I love rumors.,I'm only here one more year. :) Can't wait to leave.,Today was amazing! The guys were \gorgeous\.. Can't wait for tomorrow.. last day... :( [haha Jaira :P],Work tonight. :),I can't stand people who don't want to make any effort..,People in Montreal are weird.. :/,Work from 4-close.. blah!,Work tomorrow.. then I get a two day break. :),3 more days! :) Work Friday and Saturday.,Work tomorrow.. today was pretty decent. A little sleepy.,Don't feel good.. :'(,Finally.. no work until Friday.. :D,With Tara. :) McDonalds.. Great times.,Work on Saturday.. not excited at all for school.,Work tomorrow from 6-9.. today was a good day.,English and Math finals today.. :( Lousy dual credit.,Glad to have a lot of great friends. &hearts;,Work on Wednesday.,I feel as if this week is going to be filled with countless sleepless hours. :'(,Wefala! Haha!,Dry hands are a pain.,Drawing is a passion. &hearts;,New"
23b1f96d75c2e58f5a88da09018553ad,-,-,-,-,-,-,-,"Hiding from heat & humidity by watching Tiger Woods and making Julia Child's Potage Parmentier.,Wishing Emily Lopez the greatest of birthdays.,Happy Birthday to Sarah Jean,Good luck to Jake at WSOP, reminder to nieces of reunion July 12th!!,Heading to Vandalia for the passing of the torch at \old timers\ night....reunion tomorrow....GR Monday....sun came out and I'm hitting the road.  Hilary is slaving away at packing, her true vocation.,Happy 75th Birthday to Mom!!,Back from an afternoon at the pool, time to grill steaks and reflect on how we will not labor today in honor of this wonderful holiday weekend.,dias de muertos en Morelia,Happy Birthday to Hilary Harper!!!,Project Runway,Happy Thanksgiving,starting Barbara Kingsolver's latest............The Lacuna,http://www.youtube.com/watch?v=42E2fAWM6rA I just watched my first palindrome video, check it out!!,Happy Valentines Day!  Leo Buscaglia: A life of love is one of continual growth, where the doors and windows of experience are always open to the wonder a"
23c6d7080f1386eab43128fe2b75114e,-,-,-,-,-,-,-,"it was a really great day today, i learned alot, realized alot, and had fun. tomorrow is doe river so i wont be on until friday. :D,is hungry.,GOODNIGHT.,You blow me away, but you don't try.,finally got my permit.,is learning use somebody on guitar. acoustic version of course.,Coming home from kentucky, what a fun trip haha,Is extremely hungry at the moment.,Band camp is awesome...,is watching across the universe.,im walking up to mapco with lane.,you should take my quiz.,is getting the palm pre this weekend hopefully.,just got back from florida. what a fun trip.,is sick, I hate it, and I still need to caine's homework. oh well.,please pray for Arielle Nivens tonight. I know I am.,The Devil Wears Prada might be one of the best bands ever.,is cooking pizza.,i want to play soccer.,is ecstatic about this weekend and the song i'm playing at the world music concert.,permit tomorrow. o___o . snarfledink,school.,Band today, last day wooh! But yeah super tired.,is straight out of Compton. crazy mofo named ice cube.,D"
23da2ec77ffabd57d947afb046654588,-,-,-,-,-,-,-,"dianaaaaa t re.amoooo bff,zpoza Zzuzanna Nm m ultradivierth kntigo... Brnd Sh 4 bxox erz toda 1 bi(broma) pro azi t amo..... Diana Enriquez.....mmm k t puedo dcir erz mi bf no k bf mi wow jeje Bmbn Mxo Mrtnz Cruz put ozea no kmo l ago pa ia no juntarm kntigo m ace maalllll jejeje ntc erz d otro mundo kmo d venus je Jimee Glez ai zocia ztaz bn lokitha eh!!!,diana....zuzy....penni...paza...sara....brenda....pupa.... laz amoooooo,amiwaz perdon x lo d aier  pro andaba mui enojadaaaaa..... i zuz bromaz no m kauzan riza pro bno ia prdn prdn,::::::::friend zhipz:::::::::zuzy diana pnny pupa Brnd Sh paza zara Jimee Glez angi Matty Schez mimi,::::::::ermanithoz:::::                 rey nava ever jaime paulo omar::::::::4everz:::::::::paza zara zuzy pnny diana pupa brnd ioadorpt l nombr zolo 1 rathoo::::::::friend zhipz:::::::::zuzy diana pnny pupa brnd paza zara jime andi mati mimi,::::::::ermanithoz::::: Reynaldo Feregrino Soberon nava Ever Horacio Ordaz Rodriguez  jaime Paulo Araiza Omar Bautista Reyes,kIeN lO cReI"
23dbf04f140d95dadc91d277a6f9cef3,-,-,-,-,-,-,-,"\Som malicky kamienok na obrovskom strkovisku, a predsa sa citim vynimocne.\,Though my soul may set in darkness, \
it will rise in perfect light, \
I have loved the stars too fondly\
to be fearful of the night.,Nesud nikoho, ak si predtym aspom hodinu nekracal v jeho topankach.,All that is gold does not glitter, \
not all those who wander are lost;\
the old that is strong does not wither, \
deep roots are not reached by the frost.\
From the ashes a fire shall be woken, \
a light from the shadows shall spring;\
renewed shall be blade that was broken,\
the crownless again shall be king.,Night time is really the best time to work. All the ideas are there to be yours because everyone else is asleep. :-),Must I surrender my soul to the darkest of knights,\
am I that dove, on his floor cut short of its flight?\
Can you tell me why I feel like this,\
be the one to explain, why I'm not at peace.\
As I wander lost in this darkened hall\
as I hope for light, from an open door.,Ak si v spolocnosti zeny a chces z nej citat ako z knihy,"""
23f3ba83c169ad58b0db6ec2c262791f,-,-,-,-,-,-,-,"is under home quarantine........,If eric clapton was GOD, then hendrix killed GOD,hopes he can return to school tommorrow,is focused revision cancelled for tommorow?,reading 2 liverpool 1- how much worse can it get for the scousers??????,life is bigger, its bigger than you and you are not me.,Im in Lovee <3,Come on Switzerland. Just a few more minutes."
23fe32c9bfc0b050ada5537eb53aa066,-,-,-,-,-,-,-,"cant wait until ski club.,tech to start and ski deprived,ready for a great weekend. but mostly just friday,packing for vermont, cant wait till 6 am on thursday,kilington is tomaro :) at the school at 5:30am :(,idk im kinda looking forward for school,recovering from a terrible ski trip,back from vermont. it was great,ski club tomaro very excited,winter is to long. and all the snow doesnt help it end. can't wait to see grass again,7 days to first show. cant wait. but the next 6 days are gona suck.,hell week starts tonight.,2 shows today. great way to spend the day.,another show today. then the cast party. i could live this day forever,with in a week i have no snow in my yard. but i now have massive puddles,tennis practice every day this week. except wedsday is shoveling,at tennis today some dumb guy with a plow pushed in the wall at the indoor courts. like wow. wat does it take to be a plow driver theses days,i could realy go for a nice round of 18.,vermont is in 3 days :),found a 40lb flashlight on wheels. to "
2445f84421d3b66f571ce08203bc9fac,-,-,-,-,-,-,-,"Went to friday night bike night at the Powder Keg and I realized how much I missed riding the motorcycle,Went and supported my BFF's at the volleyball game and of course they won. Hung out with Brandon and Jimmy. I am hopefully going to the next game:),Yay for my four day weekend:),started my first day of work at Iron's fruit Farm I love it work again tomorrow:),Freshman Focus maana,Remember all the men and women who died on this day nine years ago and remember that day forever,Really tired,Went to the movies with Katelyn and Brandon. Saw YOU AGAIN it was really funny:) Work tomorrow,I got a 27 on my practice ACT yay:)!!!!!!!!!!!!!!!!!!!1,I miss you Linds:(,Hey junior class don't forget to bring in water or pop for applefest tomorrow!,Wait and , anything can happen,Yay:) Florida is so awesome 75 degrees and so much fun. I miss everyone. See ya soon enough,Going to dinner later before my mom leaves for a few days,Still haven't started my summer assignments and really think they're a stupid idea entirely,Going"
